1	10	11	2	3	4	5	6	7	8	9
1	164	124	94	177	166	156	18	111	109	69	167
10	113	71	46	133	123	111	13	46	79	32	113
11	82	42	20	70	80	72	9	23	36	16	74
2	164	112	79	204	195	176	15	98	142	69	175
3	118	69	36	134	130	109	10	42	77	27	108
4	125	85	45	140	133	117	13	58	83	27	120
5	50	24	22	42	49	48	2	18	26	15	51
6	90	43	25	87	82	80	11	23	46	16	80
7	79	45	12	93	76	65	6	19	46	12	56
8	80	46	43	84	85	86	4	42	52	27	93
9	119	70	33	127	132	115	8	35	70	20	105
